# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar  7 09:26:46 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
Kepler-1267 b,13.03139450000,0.00011040000,-0.00011040000,0,0.26853421,0.08475332,-0.04014631,0,0.02930000,,,0,86.4690,8.7770,-7.7920,0,774.00,,,0,6096.00,119.67,-215.90,0,1.150000,0.110000,-0.106000,0,0.0700,0.1500,-0.1390,0
Kepler-1268 b,40.99039860000,0.00048060000,-0.00048060000,0,0.18110447,0.05977340,-0.02051923,0,0.01500000,,,0,40.6520,4.2840,-3.7800,0,627.00,,,0,5904.00,68.91,-79.21,0,1.060000,0.076000,-0.059000,0,0.0500,0.1400,-0.1660,0
Kepler-1269 b,37.33315360000,0.00032100000,-0.00032100000,0,0.14541886,0.04103845,-0.01605852,0,0.01040000,,,0,69.0040,2.9170,-2.7850,0,657.00,,,0,5998.00,88.20,-88.22,0,1.100000,0.085000,-0.058000,0,0.0700,0.1380,-0.1450,0
Kepler-127 b,14.43588900000,0.00006300000,-0.00006300000,0,0.12500000,0.00400000,-0.00400000,0,0.00800000,,,0,159.1630,3.6890,-3.6130,0,884.00,,,0,6106.00,106.00,-106.00,0,1.248000,0.014000,-0.022000,0,0.2142,0.0122,-0.0122,0
Kepler-127 c,29.39319500000,0.00007300000,-0.00007300000,0,0.23700000,0.01200000,-0.01200000,0,0.02380000,,,0,61.6880,1.4300,-1.4000,0,698.00,,,0,6106.00,106.00,-106.00,0,1.248000,0.014000,-0.022000,0,0.2142,0.0122,-0.0122,0
Kepler-127 d,48.63040800000,0.00012800000,-0.00012800000,0,0.23600000,0.01200000,-0.01200000,0,0.02350000,,,0,31.5190,0.7310,-0.7160,0,590.00,,,0,6106.00,106.00,-106.00,0,1.248000,0.014000,-0.022000,0,0.2142,0.0122,-0.0122,0
Kepler-1270 b,6.03356196000,0.00006551000,-0.00006551000,0,0.29619056,0.02676421,-0.05798912,0,0.03460000,,,0,1217.3950,42.3400,-40.9290,0,1598.00,,,0,5047.00,40.17,-34.17,0,1.280000,0.014000,-0.106000,0,-0.0200,0.1110,-0.0200,0
Kepler-1271 b,3.02559550000,0.00001160000,-0.00001160000,0,0.13203676,0.02051923,-0.01427424,0,0.00879000,,,0,975.1810,49.1690,-46.5040,0,1484.00,,,0,6143.00,81.37,-88.49,0,1.130000,0.059000,-0.055000,0,-0.0100,0.0800,-0.0940,0
Kepler-1272 b,51.13097040000,0.00045140000,-0.00045140000,0,0.21143724,0.06244982,-0.02854849,0,0.01950000,,,0,34.4330,2.2600,-2.0990,0,542.00,,,0,5926.00,95.26,-135.18,0,1.060000,0.077000,-0.066000,0,0.0600,0.1420,-0.1600,0
Kepler-1273 b,28.62565300000,0.00021740000,-0.00021740000,0,0.22214292,0.02944063,-0.01695066,0,0.02130000,,,0,14.8770,1.5830,-1.4040,0,573.00,,,0,5566.00,77.45,-71.25,0,0.940000,0.039000,-0.048000,0,0.0300,0.1320,-0.1570,0
Kepler-1274 b,6.98152703000,0.00006708000,-0.00006708000,0,0.12668391,0.00892140,-0.00892140,0,0.00819000,,,0,975.8100,38.7820,-37.1770,0,1384.00,,,0,6179.00,54.41,-48.15,0,1.450000,0.058000,-0.046000,0,0.1100,0.0840,-0.0710,0
Kepler-1275 b,3.65691115000,0.00001583000,-0.00001583000,0,0.13203676,0.05798912,-0.02408779,0,0.00879000,,,0,822.4840,46.9640,-44.0190,0,1368.00,,,0,6296.00,202.94,-214.87,0,1.230000,0.206000,-0.133000,0,0.0400,0.1310,-0.1600,0
Kepler-1276 b,12.57200950000,0.00010980000,-0.00010980000,0,0.10616469,0.01784280,-0.00981354,0,0.00570000,,,0,139.7700,4.4650,-4.3290,0,886.00,,,0,6188.00,65.25,-55.24,0,1.140000,0.050000,-0.046000,0,-0.0200,0.0840,-0.0960,0
Kepler-1277 b,40.83650120000,0.00045860000,-0.00045860000,0,0.14274244,0.02587207,-0.00981354,0,0.01000000,,,0,12.1100,0.3680,-0.3550,0,496.00,,,0,5578.00,82.21,-68.73,0,0.940000,0.038000,-0.043000,0,-0.0100,0.1050,-0.1110,0
Kepler-1278 b,3.23941344000,0.00001696000,-0.00001696000,0,0.09010616,0.02765635,-0.01070568,0,0.00317000,,,0,1314.6700,55.7360,-53.2400,0,1213.00,,,0,6074.00,112.24,-128.32,0,1.110000,0.114000,-0.076000,0,0.0200,0.1340,-0.1610,0
Kepler-1279 b,23.47741010000,0.00024450000,-0.00024450000,0,0.15612454,0.07850834,-0.02408779,0,0.01170000,,,0,190.8510,10.1350,-9.5550,0,738.00,,,0,6221.00,97.80,-110.44,0,1.210000,0.187000,-0.096000,0,0.0600,0.1340,-0.1410,0
Kepler-128 b,15.00000000000,,,0,0.12677335,0.00356857,-0.00356857,0,0.01192467,0.00239123,-0.00207659,0,227.3980,5.0640,-4.9560,0,968.00,,,0,6072.00,75.00,-75.00,0,1.184000,0.074000,-0.074000,0,-0.0300,0.0400,-0.0400,0
Kepler-128 c,22.80000000000,,,0,0.13569476,0.00419307,-0.00419307,0,0.01063467,0.00210806,-0.00185635,0,130.9790,2.9170,-2.8550,0,843.00,,,0,6072.00,75.00,-75.00,0,1.184000,0.074000,-0.074000,0,-0.0300,0.0400,-0.0400,0
Kepler-1280 b,66.55790570000,0.00077050000,-0.00077050000,0,0.16683023,0.07404764,-0.02587207,0,0.01310000,,,0,35.2930,1.8300,-1.7290,0,757.00,,,0,6227.00,121.69,-156.51,0,1.200000,0.183000,-0.108000,0,0.0400,0.1350,-0.1530,0
Kepler-1281 b,3.11602791000,0.00001300000,-0.00001300000,0,0.14631100,0.01159782,-0.01248996,0,0.01050000,,,0,375.5500,315.6800,-92.6800,0,1123.00,,,0,5353.00,86.50,-93.58,0,0.870000,0.044000,-0.053000,0,-0.0400,0.1690,-0.1750,0
Kepler-1282 b,2.13194651300,0.00000686500,-0.00000686500,0,0.13828174,0.01873495,-0.00981354,0,0.00951000,,,0,672.5320,50.7300,-46.4210,0,1418.00,,,0,5504.00,81.08,-78.70,0,0.920000,0.043000,-0.045000,0,0.0100,0.1370,-0.1680,0
Kepler-1283 b,12.94609780000,0.00021850000,-0.00021850000,0,0.17039879,0.07047908,-0.02765635,0,0.01360000,,,0,80.3400,59.9100,-22.0500,0,764.00,,,0,6175.00,183.18,-233.53,0,1.160000,0.178000,-0.114000,0,0.0400,0.1280,-0.1590,0
Kepler-1284 b,0.66407380600,0.00000148000,-0.00000148000,0,0.10794897,0.00892140,-0.00624498,0,0.00606000,,,0,2190.0820,139.0200,-129.4640,0,1703.00,,,0,5123.00,62.80,-83.53,0,0.840000,0.040000,-0.044000,0,0.0300,0.1700,-0.1750,0
Kepler-1285 b,14.79674580000,0.00011340000,-0.00011340000,0,0.08653760,0.00892140,-0.00713712,0,0.00274000,,,0,181.5910,3.4250,-3.3710,0,874.00,,,0,6170.00,67.21,-62.49,0,1.200000,0.048000,-0.043000,0,0.1600,0.0890,-0.0880,0
Kepler-1286 b,11.25402929000,0.00006812000,-0.00006812000,0,0.19181015,0.04014631,-0.01605852,0,0.01660000,,,0,151.7700,11.7120,-10.7110,0,888.00,,,0,5753.00,74.56,-79.20,0,1.000000,0.047000,-0.049000,0,0.0300,0.1380,-0.1550,0
Kepler-1287 b,11.47685909000,0.00006466000,-0.00006466000,0,0.13738960,0.01962709,-0.01159782,0,0.00940000,,,0,78.1560,5.1510,-4.7930,0,796.00,,,0,5715.00,93.97,-83.95,0,0.960000,0.050000,-0.059000,0,-0.0500,0.1470,-0.1830,0
Kepler-1288 b,2.76122421000,0.00001477000,-0.00001477000,0,0.09991971,0.04193059,-0.01427424,0,0.00459000,,,0,1342.5000,188.7000,-188.7000,0,2017.00,,,0,6132.00,87.95,-135.79,0,1.200000,0.162000,-0.084000,0,0.1400,0.1570,-0.1430,0
Kepler-1289 b,7.99019627000,0.00005083000,-0.00005083000,0,0.13560532,0.04371487,-0.02141137,0,0.00920000,,,0,223.4420,10.9820,-10.4130,0,1113.00,,,0,6080.00,245.65,-268.17,0,1.100000,0.175000,-0.101000,0,0.0200,0.1340,-0.1530,0
Kepler-129 b,15.79000000000,,,0,0.21411403,0.00356857,-0.00356857,0,0.06292704,,,1,158.3060,4.3870,-4.2690,0,910.00,,,0,5770.00,83.00,-83.00,0,1.178000,0.021000,-0.030000,0,0.2900,0.1000,-0.1000,0
Kepler-129 c,82.20000000000,,,0,0.22481973,0.00624499,-0.00624499,0,0.13529313,0.04090257,-0.03775622,0,17.5540,0.4860,-0.4730,0,525.00,,,0,5770.00,83.00,-83.00,0,1.178000,0.021000,-0.030000,0,0.2900,0.1000,-0.1000,0
Kepler-129 d,2646.00000000000,140.00000000000,-94.00000000000,0,1.12000000,,,0,8.30000000,1.10000000,-0.70000000,0,,,,,,,,,5770.00,83.00,-83.00,0,1.178000,0.021000,-0.030000,0,0.2900,0.1000,-0.1000,0
Kepler-1290 b,4.69500134000,0.00004206000,-0.00004206000,0,0.12668391,0.01873495,-0.01159782,0,0.00819000,,,0,443.2210,57.8640,-49.5840,0,1098.00,,,0,5660.00,114.11,-108.37,0,0.950000,0.051000,-0.049000,0,-0.0200,0.1310,-0.1740,0
Kepler-1291 b,8.63043276000,0.00006731000,-0.00006731000,0,0.14809528,0.00892140,-0.01605852,0,0.01070000,,,0,62.8230,5.0330,-4.6180,0,739.00,,,0,5216.00,81.36,-108.14,0,0.840000,0.043000,-0.046000,0,-0.0400,0.1420,-0.1690,0
Kepler-1292 b,3.27646405000,0.00001548000,-0.00001548000,0,0.16236952,0.02587207,-0.01248996,0,0.01250000,,,0,521.1010,83.8500,-69.9490,0,1195.00,,,0,5556.00,63.00,-77.30,0,0.950000,0.044000,-0.044000,0,0.0800,0.1660,-0.1580,0
Kepler-1293 b,5.57654784000,0.00004024000,-0.00004024000,0,0.08653760,0.03746989,-0.01338210,0,0.00274000,,,0,929.1220,33.9550,-32.6820,0,1183.00,,,0,6241.00,114.93,-99.80,0,1.180000,0.182000,-0.102000,0,0.0000,0.1200,-0.1900,0
Kepler-1294 b,115.68622580000,0.00084450000,-0.00084450000,0,0.28459274,0.04817557,-0.02765635,0,0.03240000,,,0,12.3620,1.3670,-1.1940,0,401.00,,,0,5776.00,152.50,-137.20,0,0.990000,0.072000,-0.060000,0,-0.0300,0.1400,-0.1800,0
Kepler-1295 b,3.81371974000,0.00002278000,-0.00002278000,0,0.13828174,0.01784280,-0.01070568,0,0.00951000,,,0,279.9410,31.2250,-27.4470,0,1029.00,,,0,5486.00,70.55,-100.36,0,0.920000,0.042000,-0.045000,0,0.0400,0.1420,-0.1570,0
Kepler-1296 b,8.38398650000,0.00008648000,-0.00008648000,0,0.08118476,0.00802926,-0.00535284,0,0.00218000,,,0,399.0150,33.4160,-30.2110,0,1285.00,,,0,5359.00,98.28,-120.32,0,0.870000,0.043000,-0.049000,0,-0.0400,0.1580,-0.1640,0
Kepler-1297 b,1.68189002000,0.00001032000,-0.00001032000,0,0.08653760,0.01427424,-0.00802926,0,0.00274000,,,0,2760.5930,183.0740,-169.4070,0,1790.00,,,0,5818.00,83.49,-92.17,0,0.990000,0.056000,-0.062000,0,-0.0400,0.1560,-0.1890,0
Kepler-1298 b,7.12811928000,0.00004863000,-0.00004863000,0,0.11687037,0.02051923,-0.02051923,0,0.00714000,,,0,1003.0270,30.1310,-29.2230,0,1373.00,,,0,6339.00,64.06,-65.86,0,1.450000,0.122000,-0.112000,0,0.1300,0.0900,-0.0820,0
Kepler-1299 b,19.94008740000,0.00014570000,-0.00014570000,0,0.26585779,0.05888126,-0.03746989,0,0.02880000,,,0,45.1460,6.1560,-5.2420,0,588.00,,,0,5609.00,92.88,-129.75,0,0.940000,0.045000,-0.057000,0,-0.0100,0.1390,-0.1740,0
Kepler-130 b,8.45745800000,0.00003900000,-0.00003900000,0,0.09100000,0.00400000,-0.00400000,0,0.00328000,,,0,221.7310,5.2610,-5.1620,0,982.00,,,0,5884.00,75.00,-75.00,0,0.927000,0.026500,-0.026500,0,-0.1990,0.0050,-0.0050,0
Kepler-130 c,27.50868000000,0.00006000000,-0.00007000000,0,0.25900000,0.02200000,-0.02200000,0,0.02750000,,,0,46.0110,1.0920,-1.0710,0,683.00,29.00,-29.00,0,5879.00,48.00,-51.00,0,1.000000,0.090000,-0.100000,0,0.0200,0.4600,-0.4600,0
Kepler-130 d,87.51790500000,0.00074400000,-0.00074400000,0,0.14600000,0.01400000,-0.01400000,0,0.01050000,,,0,9.8340,0.2330,-0.2290,0,451.00,,,0,5884.00,75.00,-75.00,0,0.927000,0.026500,-0.026500,0,-0.1990,0.0050,-0.0050,0
Kepler-1300 b,22.24190920000,0.00024540000,-0.00024540000,0,0.12222321,0.02676421,-0.02765635,0,0.00771000,,,0,149.4090,6.2160,-5.9360,0,954.00,,,0,6130.00,87.31,-108.91,0,1.290000,0.164000,-0.150000,0,0.0500,0.1020,-0.0640,0
Kepler-1301 b,9.08237046000,0.00004331000,-0.00004331000,0,0.12489963,0.01159782,-0.00713712,0,0.00800000,,,0,76.1390,4.6120,-4.3030,0,734.00,,,0,5188.00,55.60,-60.07,0,0.850000,0.036000,-0.042000,0,0.0100,0.1410,-0.1620,0
Kepler-1302 b,8.83922659000,0.00005866000,-0.00005866000,0,0.12757605,0.01338210,-0.00802926,0,0.00829000,,,0,58.3440,2.1860,-2.0960,0,778.00,,,0,5236.00,58.55,-77.09,0,0.860000,0.039000,-0.043000,0,0.0400,0.1570,-0.1680,0
Kepler-1303 b,7.56127224000,0.00004120000,-0.00004120000,0,0.12668391,0.03122491,-0.01248996,0,0.00819000,,,0,182.3750,10.7410,-10.0790,0,891.00,,,0,5771.00,85.68,-110.62,0,1.010000,0.051000,-0.054000,0,0.0400,0.1330,-0.1560,0
Kepler-1304 b,16.12888530000,0.00011910000,-0.00011910000,0,0.20430012,0.01695066,-0.04728343,0,0.01840000,,,0,61.8700,34.0200,-21.7400,0,715.00,,,0,5259.00,97.24,-121.88,0,0.850000,0.043000,-0.051000,0,-0.0500,0.1510,-0.1640,0
Kepler-1305 b,13.56309720000,0.00013850000,-0.00013850000,0,0.16772237,0.03122491,-0.01695066,0,0.01320000,,,0,103.5100,13.4200,-11.5800,0,733.00,,,0,5701.00,138.16,-175.79,0,0.970000,0.063000,-0.060000,0,0.0100,0.1200,-0.1600,0
Kepler-1306 b,16.29595382000,0.00007404000,-0.00007404000,0,0.17039879,0.04014631,-0.01605852,0,0.01360000,,,0,52.1460,3.6740,-3.4050,0,678.00,,,0,5727.00,140.59,-132.91,0,0.980000,0.065000,-0.057000,0,0.0000,0.1300,-0.1720,0
Kepler-1307 b,18.01621096000,0.00009522000,-0.00009522000,0,0.22035864,0.05888126,-0.02408779,0,0.02100000,,,0,41.1850,3.5340,-3.2140,0,768.00,,,0,5884.00,77.63,-103.16,0,1.060000,0.067000,-0.060000,0,0.0600,0.1450,-0.1470,0
Kepler-1308 b,2.10433811900,0.00000423700,-0.00000423700,0,0.04639129,0.00535284,-0.00446070,0,0.00029300,,,0,58.1080,5.9140,-5.4100,0,662.00,,,0,3468.00,33.65,-30.71,0,0.350000,0.038000,-0.037000,0,-0.1300,0.0780,-0.0740,0
Kepler-1309 b,28.84326470000,0.00026520000,-0.00026520000,0,0.21143724,0.01784280,-0.01784280,0,0.01950000,,,0,13.7700,5.6000,-4.1500,0,491.00,,,0,5235.00,99.72,-154.88,0,0.850000,0.048000,-0.050000,0,-0.0300,0.1620,-0.1700,0
Kepler-131 b,16.09200000000,,,0,0.21500000,0.01800000,-0.01800000,0,0.05100000,0.01100000,-0.01100000,0,66.1220,1.3300,-1.3100,0,718.00,,,0,5685.00,74.00,-74.00,0,1.020000,0.060000,-0.060000,0,0.1200,0.0700,-0.0700,0
Kepler-131 c,25.51690000000,,,0,0.07500000,0.00600000,-0.00600000,0,0.02600000,0.01900000,-0.01900000,0,35.7360,0.7190,-0.7080,0,615.00,,,0,5685.00,74.00,-74.00,0,1.020000,0.060000,-0.060000,0,0.1200,0.0700,-0.0700,0
Kepler-1310 b,0.67933627200,0.00000071700,-0.00000071700,0,0.12846820,0.01427424,-0.01070568,0,0.00839000,,,0,2830.9100,88.7810,-86.3240,0,1883.00,,,0,5549.00,136.60,-124.53,0,0.910000,0.054000,-0.058000,0,-0.0700,0.1510,-0.1830,0
Kepler-1311 b,11.17269940000,0.00013870000,-0.00013870000,0,0.11062539,0.02230351,-0.02319565,0,0.00651000,,,0,296.9200,9.9390,-9.5970,0,1019.00,,,0,5748.00,87.26,-72.30,0,1.050000,0.083000,-0.058000,0,0.0900,0.1010,-0.0730,0
Kepler-1311 c,2.53573424000,0.00001018000,-0.00001018000,0,0.10884111,0.02497993,-0.02141137,0,0.00624000,,,0,2144.5530,71.7850,-69.3140,0,1671.00,,,0,5748.00,87.26,-72.30,0,1.050000,0.083000,-0.058000,0,0.0900,0.1010,-0.0730,0
Kepler-1311 d,197.51100160000,,,0,0.86166408,,,0,0.21200000,,,0,6.0000,0.4000,-0.4000,0,391.00,,,0,5616.00,124.00,-90.00,0,1.032000,0.107000,-0.097000,0,0.0400,0.1500,-0.1500,0
Kepler-1312 b,5.44832528600,0.00000734600,-0.00000734600,0,0.18734945,0.00713712,-0.00624498,0,0.01590000,,,0,219.1170,5.1120,-5.0060,0,978.00,,,0,5719.00,71.88,-58.57,0,0.990000,0.028000,-0.033000,0,-0.0200,0.0940,-0.0960,0
Kepler-1312 c,1.11611998100,,,0,0.09165216,,,0,0.00337000,,,0,1770.2000,110.9000,-110.9000,0,1659.00,,,0,5721.00,103.00,-126.00,0,0.983000,0.056000,-0.070000,0,0.0200,0.1500,-0.1500,0
Kepler-1313 b,3.83309117800,0.00000534500,-0.00000534500,0,0.15701668,0.00535284,-0.00713712,0,0.01180000,,,0,227.1980,3.8340,-3.7830,0,1012.00,,,0,5453.00,82.15,-76.05,0,0.920000,0.031000,-0.034000,0,0.0000,0.0930,-0.1000,0
Kepler-1314 b,5.42474928100,0.00000396600,-0.00000396600,0,0.45588366,0.01695066,-0.01695066,0,0.07200000,,,0,36.0500,11.4100,-12.3100,0,625.00,,,0,4188.00,92.28,-113.71,0,0.600000,0.020000,-0.021000,0,-0.2200,0.0780,-0.0680,0
Kepler-1315 b,0.84338011000,0.00000082100,-0.00000082100,0,0.12311535,0.00713712,-0.00535284,0,0.00780000,,,0,897.9000,33.8960,-32.7750,0,1541.00,,,0,4861.00,81.92,-112.47,0,0.800000,0.034000,-0.037000,0,0.0700,0.1570,-0.1650,0
Kepler-1315 c,6.56606006600,,,0,0.16450995,,,0,0.01280000,,,0,57.6000,4.7000,-4.7000,0,777.00,,,0,4818.00,143.00,-129.00,0,0.809000,0.047000,-0.042000,0,0.5600,0.0500,-0.3000,0
Kepler-1316 b,87.97321360000,0.00052310000,-0.00052310000,0,0.31581765,0.04906771,-0.03390133,0,0.03860000,,,0,10.7140,0.3770,-0.3630,0,446.00,,,0,5884.00,97.80,-96.34,0,1.040000,0.048000,-0.046000,0,0.0300,0.0840,-0.0840,0
Kepler-1317 b,0.56887442700,0.00000060100,-0.00000060100,0,0.13917388,0.00802926,-0.00713712,0,0.00961000,,,0,2413.2610,124.0940,-117.8330,0,1796.00,,,0,5144.00,84.20,-69.20,0,0.830000,0.035000,-0.043000,0,-0.0100,0.1330,-0.1560,0
Kepler-1318 b,213.25766300000,0.00105100000,-0.00105100000,0,0.27745562,0.01516638,-0.01338210,0,0.03100000,,,0,0.4920,0.0230,-0.0220,0,202.00,,,0,4598.00,63.77,-51.73,0,0.730000,0.028000,-0.037000,0,-0.0100,0.1410,-0.1460,0
Kepler-1319 b,2.88676264500,0.00000337400,-0.00000337400,0,0.11954679,0.06423410,-0.00713712,0,0.00742000,,,0,38.4520,3.9220,-3.6040,0,557.00,,,0,3655.00,45.46,-50.09,0,0.560000,0.015000,-0.019000,0,0.4400,0.0430,-0.0590,0
Kepler-132 b,6.17819600000,0.00002200000,-0.00002200000,0,0.10800000,0.02100000,-0.02100000,0,0.00606000,,,0,284.8000,51.1000,-51.1000,0,1082.00,,,0,6003.00,146.00,-146.00,0,0.929000,0.035000,-0.033000,0,-0.2159,0.0128,-0.0128,0
Kepler-132 c,6.41491400000,0.00001900000,-0.00001900000,0,0.11400000,0.02200000,-0.02200000,0,0.00687000,,,0,271.0000,48.8000,-48.8000,0,1069.00,,,0,6003.00,146.00,-146.00,0,0.929000,0.035000,-0.033000,0,-0.2159,0.0128,-0.0128,0
Kepler-132 d,18.01019900000,0.00006700000,-0.00006700000,0,0.13800000,0.02700000,-0.02700000,0,0.00951000,,,0,68.6000,12.4000,-12.4000,0,758.00,,,0,6003.00,146.00,-146.00,0,0.929000,0.035000,-0.033000,0,-0.2159,0.0128,-0.0128,0
Kepler-132 e,110.28693740000,0.00087800000,-0.00087800000,0,0.10527255,0.01427424,-0.01070568,0,0.00553000,,,0,6.1000,1.1000,-1.1000,0,414.00,,,0,6023.00,82.47,-66.42,0,1.030000,0.057000,-0.055000,0,-0.1300,0.1160,-0.1170,0
Kepler-1320 b,0.86838652800,0.00000116100,-0.00000116100,0,0.15166384,0.00624498,-0.00981354,0,0.01110000,,,0,672.1130,44.5790,-41.4470,0,1389.00,,,0,4817.00,51.95,-67.43,0,0.800000,0.030000,-0.036000,0,0.1000,0.1540,-0.1670,0
Kepler-1321 b,11.12830484000,0.00002043000,-0.00002043000,0,0.43893300,0.05352841,-0.05442055,0,0.06760000,,,0,13.5470,1.6730,-1.5090,0,408.00,,,0,4094.00,91.20,-86.13,0,0.540000,0.072000,-0.036000,0,-0.4500,0.2790,-0.1830,0
Kepler-1321 c,2.22649108600,0.00000524300,-0.00000524300,0,0.21411366,0.02676421,-0.01605852,0,0.02000000,,,0,115.9090,14.3170,-12.9130,0,697.00,,,0,4094.00,91.20,-86.13,0,0.540000,0.072000,-0.036000,0,-0.4500,0.2790,-0.1830,0
Kepler-1321 d,5.72092008600,,,0,0.23449392,,,0,0.02330000,,,0,15.8400,3.5800,-4.5200,0,509.00,,,0,3640.00,81.00,-90.00,0,0.513000,0.036000,-0.054000,0,0.2100,0.1500,-0.1500,0
Kepler-1322 b,0.96286738200,0.00000203800,-0.00000203800,0,0.14363458,0.01784280,-0.01159782,0,0.01010000,,,0,2651.4240,346.4310,-300.0880,0,1666.00,,,0,5488.00,151.55,-103.39,0,0.900000,0.052000,-0.056000,0,-0.0700,0.1510,-0.1840,0
Kepler-1322 c,6.45998001100,,,0,0.19224989,,,0,0.01660000,,,0,144.0600,105.4100,-40.9000,0,883.00,,,0,5704.00,169.00,-186.00,0,0.897000,0.088000,-0.107000,0,-0.3000,0.3000,-0.3000,0
Kepler-1323 b,0.92990667800,0.00000074600,-0.00000074600,0,0.13560532,0.02944063,-0.02141137,0,0.00920000,,,0,5067.6030,135.3410,-131.6320,0,2291.00,,,0,6169.00,74.24,-59.83,0,1.180000,0.111000,-0.064000,0,0.0200,0.0820,-0.0880,0
Kepler-1324 b,4.11584467900,0.00000855000,-0.00000855000,0,0.13471318,0.00713712,-0.00802926,0,0.00909000,,,0,98.4140,3.7100,-3.5440,0,895.00,,,0,4776.00,54.15,-70.56,0,0.780000,0.031000,-0.039000,0,0.0500,0.1520,-0.1760,0
Kepler-1325 b,33.87868380000,0.00023340000,-0.00023340000,0,0.25515211,0.03568561,-0.04193059,0,0.02690000,,,0,18.1530,1.1200,-1.0470,0,564.00,,,0,5550.00,82.37,-93.24,0,0.930000,0.041000,-0.050000,0,0.0100,0.1260,-0.1780,0
Kepler-1326 b,42.35142670000,0.00013720000,-0.00013720000,0,0.37291462,0.13471318,-0.06780266,0,0.05120000,,,0,47.8400,2.4100,-2.2690,0,938.00,,,0,6725.00,280.90,-196.41,0,1.450000,0.213000,-0.159000,0,0.0200,0.1290,-0.1680,0
Kepler-1327 b,14.88801098000,0.00008768000,-0.00008768000,0,0.16058524,0.05174413,-0.01784280,0,0.01230000,,,0,79.9000,5.2000,-5.2000,0,831.00,,,0,5885.00,115.84,-121.67,0,1.020000,0.071000,-0.071000,0,-0.0300,0.1460,-0.2000,0
Kepler-1328 b,4.52158888000,0.00002184000,-0.00002184000,0,0.08742974,0.01784280,-0.00802926,0,0.00284000,,,0,545.6720,18.8530,-18.2490,0,1214.00,,,0,5780.00,91.61,-90.02,0,1.000000,0.058000,-0.059000,0,0.0000,0.1310,-0.1770,0
Kepler-1329 b,9.33646594000,0.00003106000,-0.00003106000,0,0.19359443,0.00535284,-0.01427424,0,0.01680000,,,0,26.6450,1.5660,-1.4660,0,577.00,,,0,4500.00,38.73,-38.83,0,0.720000,0.020000,-0.024000,0,0.0200,0.1230,-0.1070,0
Kepler-133 b,8.12997600000,0.00003800000,-0.00003800000,0,0.15700000,0.02700000,-0.02700000,0,0.01180000,,,0,408.5800,25.4900,-23.6310,0,1041.00,,,0,5736.00,100.00,-100.00,0,1.020000,0.052000,-0.052000,0,0.2820,0.0190,-0.0190,0
